# 0 model OpenCL nth 1 exe ../jacobi_c_OpenCL_opt.exe
	1	32	32	32	32	32	32	156	1.671e-05	3.416e-05	4.635e-05	1.000e+30	0.000e+00	-1.000e+00
	1	33	33	33	33	33	33	151	3.691e-05	4.061e-05	4.622e-05	1.000e+30	0.000e+00	-1.000e+00
	1	34	34	34	34	34	34	147	1.816e-05	2.887e-05	4.529e-05	1.000e+30	0.000e+00	-1.000e+00
	1	35	35	35	35	35	35	142	1.935e-05	3.527e-05	4.620e-05	1.000e+30	0.000e+00	-1.000e+00
	1	36	36	36	36	36	36	138	1.749e-05	2.878e-05	4.578e-05	1.000e+30	0.000e+00	-1.000e+00
	1	37	37	37	37	37	37	135	2.095e-05	3.753e-05	4.619e-05	1.000e+30	0.000e+00	-1.000e+00
	1	38	38	38	38	38	38	131	1.771e-05	3.987e-05	4.550e-05	1.000e+30	0.000e+00	-1.000e+00
	1	39	39	39	39	39	39	128	4.259e-05	4.515e-05	4.638e-05	1.000e+30	0.000e+00	-1.000e+00
	1	40	40	40	40	40	40	125	1.777e-05	2.752e-05	4.570e-05	1.000e+30	0.000e+00	-1.000e+00
	1	41	41	41	41	41	41	121	1.859e-05	1.936e-05	2.119e-05	1.000e+30	0.000e+00	-1.000e+00
	1	42	42	42	42	42	42	119	1.945e-05	1.988e-05	2.014e-05	1.000e+30	0.000e+00	-1.000e+00
	1	43	43	43	43	43	43	116	2.001e-05	2.046e-05	2.079e-05	1.000e+30	0.000e+00	-1.000e+00
	1	44	44	44	44	44	44	113	2.116e-05	4.095e-05	4.612e-05	1.000e+30	0.000e+00	-1.000e+00
	1	45	45	45	45	45	45	111	2.134e-05	2.633e-05	4.542e-05	1.000e+30	0.000e+00	-1.000e+00
	1	46	46	46	46	46	46	108	2.235e-05	4.100e-05	4.607e-05	1.000e+30	0.000e+00	-1.000e+00
	1	47	47	47	47	47	47	106	2.331e-05	2.798e-05	4.573e-05	1.000e+30	0.000e+00	-1.000e+00
	1	48	48	48	48	48	48	104	2.267e-05	2.642e-05	4.030e-05	1.000e+30	0.000e+00	-1.000e+00
	1	49	49	49	49	49	49	102	2.448e-05	3.321e-05	4.610e-05	1.000e+30	0.000e+00	-1.000e+00
	1	50	50	50	50	50	50	100	2.505e-05	2.953e-05	4.635e-05	1.000e+30	0.000e+00	-1.000e+00
