# 0 model OpenCL nth 1 exe ../jacobi_c_OpenCL_opt.exe
	1	32	32	32	32	32	32	160	4.568e-05	4.621e-05	4.676e-05	1.000e+30	0.000e+00	-1.000e+00
	1	33	33	33	33	33	33	155	1.736e-05	2.772e-05	4.555e-05	1.000e+30	0.000e+00	-1.000e+00
	1	34	34	34	34	34	34	150	1.747e-05	3.992e-05	4.593e-05	1.000e+30	0.000e+00	-1.000e+00
	1	35	35	35	35	35	35	146	1.749e-05	3.438e-05	4.585e-05	1.000e+30	0.000e+00	-1.000e+00
	1	36	36	36	36	36	36	142	1.823e-05	2.991e-05	4.742e-05	1.000e+30	0.000e+00	-1.000e+00
	1	37	37	37	37	37	37	138	1.783e-05	2.401e-05	4.599e-05	1.000e+30	0.000e+00	-1.000e+00
	1	38	38	38	38	38	38	134	1.853e-05	3.030e-05	4.670e-05	1.000e+30	0.000e+00	-1.000e+00
	1	39	39	39	39	39	39	131	1.879e-05	2.851e-05	4.631e-05	1.000e+30	0.000e+00	-1.000e+00
	1	40	40	40	40	40	40	128	4.475e-05	4.569e-05	4.777e-05	1.000e+30	0.000e+00	-1.000e+00
	1	41	41	41	41	41	41	124	2.026e-05	3.064e-05	4.621e-05	1.000e+30	0.000e+00	-1.000e+00
	1	42	42	42	42	42	42	121	2.012e-05	3.578e-05	4.682e-05	1.000e+30	0.000e+00	-1.000e+00
	1	43	43	43	43	43	43	119	3.961e-05	3.980e-05	4.002e-05	1.000e+30	0.000e+00	-1.000e+00
	1	44	44	44	44	44	44	116	2.134e-05	2.649e-05	4.558e-05	1.000e+30	0.000e+00	-1.000e+00
	1	45	45	45	45	45	45	113	2.232e-05	3.641e-05	4.579e-05	1.000e+30	0.000e+00	-1.000e+00
	1	46	46	46	46	46	46	111	2.283e-05	3.220e-05	4.590e-05	1.000e+30	0.000e+00	-1.000e+00
	1	47	47	47	47	47	47	108	4.586e-05	4.622e-05	4.636e-05	1.000e+30	0.000e+00	-1.000e+00
	1	48	48	48	48	48	48	106	4.785e-05	4.824e-05	4.842e-05	1.000e+30	0.000e+00	-1.000e+00
	1	49	49	49	49	49	49	104	2.738e-05	3.124e-05	4.585e-05	1.000e+30	0.000e+00	-1.000e+00
	1	50	50	50	50	50	50	102	2.838e-05	3.250e-05	4.720e-05	1.000e+30	0.000e+00	-1.000e+00
	1	51	51	51	51	51	51	100	3.005e-05	4.289e-05	4.650e-05	1.000e+30	0.000e+00	-1.000e+00
